Date,Open,High,Low,Close,Adj Close,Volume
2023-10-12,1239.010010,1246.689941,1218.079956,1229.959961,1229.959961,279700
2023-10-13,1223.849976,1228.479980,1210.180054,1223.500000,1223.500000,213300
2023-10-16,1233.079956,1249.979980,1224.430054,1226.199951,1226.199951,257600
2023-10-17,1215.900024,1244.500000,1207.219971,1240.650024,1240.650024,281900
2023-10-18,1230.000000,1239.979980,1205.349976,1211.699951,1211.699951,365600
2023-10-19,1220.650024,1228.869995,1171.170044,1179.959961,1179.959961,492400
2023-10-20,1180.780029,1181.000000,1144.300049,1169.670044,1169.670044,354100
2023-10-23,1141.040039,1190.800049,1141.040039,1180.130005,1180.130005,279500
2023-10-24,1183.839966,1227.310059,1183.290039,1221.989990,1221.989990,362800
2023-10-25,1209.790039,1215.579956,1186.040039,1190.979980,1190.979980,345500
2023-10-26,1192.430054,1202.579956,1162.729980,1175.000000,1175.000000,407400
2023-10-27,1199.910034,1216.930054,1188.400024,1200.449951,1200.449951,498000
2023-10-30,1221.410034,1242.109985,1211.900024,1226.239990,1226.239990,428800
2023-10-31,1228.619995,1258.000000,1205.800049,1240.739990,1240.739990,477800
2023-11-01,1239.000000,1347.959961,1215.010010,1300.010010,1300.010010,918800
2023-11-02,1349.790039,1392.380005,1310.310059,1319.500000,1319.500000,958800
2023-11-03,1346.569946,1393.780029,1346.569946,1387.790039,1387.790039,734800
2023-11-06,1398.589966,1398.589966,1352.959961,1374.770020,1374.770020,454900
2023-11-07,1388.069946,1391.550049,1372.310059,1382.719971,1382.719971,390100
2023-11-08,1378.920044,1391.040039,1360.349976,1367.339966,1367.339966,252100
2023-11-09,1378.339966,1383.310059,1339.670044,1341.380005,1341.380005,251900
2023-11-10,1346.209961,1377.150024,1337.339966,1374.390015,1374.390015,258200
2023-11-13,1374.000000,1386.859985,1355.030029,1378.290039,1378.290039,230700
2023-11-14,1423.219971,1466.920044,1419.270020,1430.510010,1430.510010,469800
2023-11-15,1445.000000,1462.180054,1435.050049,1442.550049,1442.550049,322000
2023-11-16,1431.790039,1485.949951,1430.880005,1469.550049,1469.550049,422200
2023-11-17,1471.910034,1484.900024,1444.560059,1448.000000,1448.000000,503900
2023-11-20,1475.800049,1484.010010,1450.310059,1481.989990,1481.989990,413100
2023-11-21,1471.069946,1503.800049,1470.319946,1495.479980,1495.479980,352500
2023-11-22,1503.800049,1542.449951,1503.180054,1525.000000,1525.000000,448500
2023-11-24,1522.219971,1549.000000,1522.130005,1535.500000,1535.500000,281000
2023-11-27,1550.000000,1608.949951,1545.949951,1599.209961,1599.209961,681100
2023-11-28,1598.319946,1605.500000,1579.420044,1589.089966,1589.089966,635900
2023-11-29,1602.000000,1615.469971,1592.920044,1610.579956,1610.579956,425100
2023-11-30,1605.310059,1625.239990,1574.369995,1620.459961,1620.459961,488900
2023-12-01,1609.329956,1660.000000,1607.750000,1652.010010,1652.010010,377700
2023-12-04,1638.069946,1645.000000,1590.000000,1599.630005,1599.630005,574100
2023-12-05,1582.750000,1595.410034,1570.239990,1584.599976,1584.599976,543500
2023-12-06,1598.459961,1598.459961,1564.209961,1569.250000,1569.250000,277600
2023-12-07,1576.459961,1592.810059,1567.050049,1590.939941,1590.939941,260400
2023-12-08,1577.689941,1594.010010,1573.000000,1577.979980,1577.979980,336300
2023-12-11,1575.130005,1631.750000,1571.020020,1614.699951,1614.699951,346100
2023-12-12,1611.000000,1618.069946,1590.000000,1616.920044,1616.920044,311600
2023-12-13,1612.869995,1622.160034,1582.010010,1612.160034,1612.160034,346500
2023-12-14,1626.800049,1631.089966,1571.000000,1603.510010,1603.510010,540600
2023-12-15,1603.510010,1626.670044,1598.010010,1606.189941,1606.189941,494100
2023-12-18,1605.000000,1629.920044,1602.680054,1619.569946,1619.569946,264400
2023-12-19,1620.000000,1653.420044,1620.000000,1629.989990,1629.989990,333300
2023-12-20,1625.109985,1643.500000,1595.739990,1597.439941,1597.439941,324300
2023-12-21,1617.390015,1621.469971,1581.650024,1598.329956,1598.329956,398500
2023-12-22,1593.000000,1593.000000,1575.569946,1589.079956,1589.079956,301300
2023-12-26,1597.900024,1598.000000,1568.089966,1576.640015,1576.640015,191000
2023-12-27,1576.819946,1598.000000,1576.819946,1590.880005,1590.880005,200500
2023-12-28,1590.880005,1593.359985,1580.619995,1581.599976,1581.599976,143300
2023-12-29,1581.599976,1589.800049,1565.010010,1571.540039,1571.540039,180200
2024-01-02,1562.609985,1562.609985,1518.119995,1529.160034,1529.160034,350200
2024-01-03,1515.010010,1523.189941,1497.900024,1500.000000,1500.000000,272400
2024-01-04,1489.520020,1543.069946,1483.640015,1519.380005,1519.380005,436400
2024-01-05,1527.079956,1559.660034,1527.079956,1538.829956,1538.829956,317400
2024-01-08,1548.180054,1579.380005,1548.180054,1575.599976,1575.599976,278600
2024-01-09,1563.579956,1582.869995,1563.579956,1573.339966,1573.339966,189300
2024-01-10,1585.000000,1610.280029,1581.290039,1598.160034,1598.160034,231500
2024-01-11,1605.310059,1620.000000,1573.420044,1591.680054,1591.680054,263400
2024-01-12,1610.000000,1678.000000,1596.040039,1658.579956,1658.579956,443400
2024-01-16,1658.579956,1685.719971,1653.469971,1672.670044,1672.670044,364500
2024-01-17,1663.599976,1669.030029,1615.270020,1635.280029,1635.280029,312600
2024-01-18,1646.000000,1672.439941,1643.939941,1661.979980,1661.979980,424300
2024-01-19,1670.000000,1735.790039,1665.300049,1726.189941,1726.189941,683700
2024-01-22,1748.449951,1769.199951,1738.410034,1756.300049,1756.300049,592500
2024-01-23,1767.650024,1769.810059,1750.000000,1759.910034,1759.910034,281300
2024-01-24,1770.660034,1799.270020,1756.800049,1762.699951,1762.699951,337100
2024-01-25,1768.660034,1773.709961,1722.000000,1738.800049,1738.800049,316600
2024-01-26,1741.000000,1798.680054,1727.739990,1795.800049,1795.800049,382700
2024-01-29,1796.979980,1800.089966,1760.150024,1777.430054,1777.430054,359600
2024-01-30,1760.000000,1762.530029,1733.859985,1735.300049,1735.300049,300400
2024-01-31,1715.000000,1736.000000,1705.300049,1711.810059,1711.810059,295800
2024-02-01,1751.829956,1759.959961,1730.300049,1748.280029,1748.280029,250700
2024-02-02,1727.079956,1783.510010,1726.319946,1772.900024,1772.900024,304900
2024-02-05,1769.819946,1778.969971,1752.060059,1774.750000,1774.750000,200400
2024-02-06,1770.000000,1772.609985,1676.010010,1710.390015,1710.390015,704200
2024-02-07,1718.449951,1734.920044,1704.369995,1713.869995,1713.869995,442800
2024-02-08,1729.329956,1743.780029,1712.650024,1732.829956,1732.829956,297600
2024-02-09,1757.510010,1775.010010,1740.099976,1742.260010,1742.260010,379800
2024-02-12,1740.180054,1767.000000,1727.829956,1733.229980,1733.229980,242100
2024-02-13,1682.219971,1729.880005,1669.010010,1706.239990,1706.239990,325100
2024-02-14,1721.719971,1746.479980,1703.500000,1746.369995,1746.369995,290500
2024-02-15,1760.000000,1773.020020,1742.319946,1771.829956,1771.829956,300300
2024-02-16,1772.660034,1792.569946,1750.300049,1768.780029,1768.780029,353900
2024-02-20,1746.989990,1768.780029,1729.000000,1740.010010,1740.010010,371900
2024-02-21,1740.209961,1752.609985,1711.349976,1737.770020,1737.770020,326400
2024-02-22,1767.640015,1825.000000,1760.349976,1817.979980,1817.979980,711900
2024-02-23,1670.000000,1670.000000,1577.000000,1629.319946,1629.319946,1858200
2024-02-26,1625.010010,1667.849976,1600.449951,1610.130005,1610.130005,631600
2024-02-27,1630.550049,1630.550049,1590.180054,1607.439941,1607.439941,480500
2024-02-28,1596.000000,1600.689941,1577.770020,1579.489990,1579.489990,330200
2024-02-29,1593.949951,1614.849976,1584.130005,1595.300049,1595.300049,519400
2024-03-01,1605.060059,1614.900024,1579.439941,1612.750000,1612.750000,378600
2024-03-04,1611.109985,1612.339966,1552.790039,1560.079956,1560.079956,543500
2024-03-05,1550.000000,1562.199951,1508.130005,1527.290039,1527.290039,481100
2024-03-06,1550.750000,1557.150024,1504.219971,1525.589966,1525.589966,672500
2024-03-07,1541.430054,1543.000000,1510.000000,1529.939941,1529.939941,348800
2024-03-08,1528.000000,1552.989990,1511.510010,1512.500000,1512.500000,378400
2024-03-11,1525.650024,1550.589966,1516.020020,1547.319946,1547.319946,385700
2024-03-12,1553.109985,1575.000000,1530.449951,1545.560059,1545.560059,314500
2024-03-13,1546.000000,1558.760010,1529.959961,1550.619995,1550.619995,300700
2024-03-14,1555.660034,1583.489990,1547.449951,1561.270020,1561.270020,333000
2024-03-15,1560.209961,1567.500000,1496.410034,1499.510010,1499.510010,631400
2024-03-18,1524.810059,1529.609985,1500.790039,1509.050049,1509.050049,300900
2024-03-19,1502.760010,1523.449951,1480.040039,1519.439941,1519.439941,296000
2024-03-20,1524.319946,1534.260010,1495.650024,1528.839966,1528.839966,324500
2024-03-21,1538.069946,1581.000000,1538.069946,1555.689941,1555.689941,497900
2024-03-22,1557.300049,1577.010010,1537.859985,1571.989990,1571.989990,266400
2024-03-25,1568.050049,1569.910034,1533.780029,1550.069946,1550.069946,269100
2024-03-26,1558.010010,1564.000000,1532.680054,1537.459961,1537.459961,327500
2024-03-27,1552.800049,1552.800049,1503.050049,1522.650024,1522.650024,288400
2024-03-28,1522.650024,1534.140015,1509.339966,1511.959961,1511.959961,261900
2024-04-01,1527.250000,1540.979980,1518.760010,1528.949951,1528.949951,326700
2024-04-02,1504.209961,1516.319946,1490.099976,1512.510010,1512.510010,228100
2024-04-03,1500.199951,1521.150024,1492.300049,1504.979980,1504.979980,205700
2024-04-04,1524.119995,1531.150024,1486.540039,1487.810059,1487.810059,252000
2024-04-05,1495.130005,1507.000000,1486.030029,1501.719971,1501.719971,291700
2024-04-08,1513.250000,1513.979980,1488.000000,1488.579956,1488.579956,230600
2024-04-09,1492.369995,1503.000000,1478.619995,1495.010010,1495.010010,255300
2024-04-10,1474.849976,1491.859985,1463.489990,1478.000000,1478.000000,251600
2024-04-11,1486.000000,1509.020020,1479.000000,1507.560059,1507.560059,286800
2024-04-12,1495.189941,1517.140015,1442.890015,1444.140015,1444.140015,537400
2024-04-15,1466.390015,1495.300049,1400.829956,1415.880005,1415.880005,627100
2024-04-16,1418.000000,1419.849976,1396.689941,1397.880005,1397.880005,364700
2024-04-17,1404.400024,1414.189941,1389.000000,1397.859985,1397.859985,448600
2024-04-18,1388.949951,1398.890015,1366.930054,1370.250000,1370.250000,391400
2024-04-19,1379.130005,1379.130005,1344.310059,1356.430054,1356.430054,352700
2024-04-22,1364.219971,1370.339966,1324.989990,1368.229980,1368.229980,389300
2024-04-23,1390.000000,1408.180054,1367.280029,1395.000000,1395.000000,418100
2024-04-24,1384.869995,1399.699951,1360.000000,1370.000000,1370.000000,301300
2024-04-25,1350.000000,1369.079956,1341.000000,1363.829956,1363.829956,211300
2024-04-26,1380.000000,1416.760010,1376.689941,1406.000000,1406.000000,443300
2024-04-29,1430.000000,1446.439941,1419.859985,1438.359985,1438.359985,334300
2024-04-30,1438.359985,1485.239990,1433.020020,1458.699951,1458.699951,548000
2024-05-01,1446.369995,1483.630005,1427.949951,1456.510010,1456.510010,526300
2024-05-02,1463.380005,1506.250000,1444.099976,1505.989990,1505.989990,696000
2024-05-03,1620.000000,1680.000000,1617.000000,1630.560059,1630.560059,1346800
2024-05-06,1642.209961,1694.040039,1633.319946,1653.849976,1653.849976,601900
2024-05-07,1652.939941,1702.689941,1640.229980,1688.689941,1688.689941,497000
2024-05-08,1665.000000,1731.380005,1663.369995,1716.780029,1716.780029,485300
2024-05-09,1718.000000,1718.000000,1685.000000,1695.400024,1695.400024,473900
2024-05-10,1700.000000,1710.640015,1681.540039,1693.969971,1693.969971,230100
2024-05-13,1710.000000,1710.000000,1671.000000,1677.339966,1677.339966,247900
2024-05-14,1670.010010,1706.000000,1655.949951,1683.910034,1683.910034,323000
2024-05-15,1703.219971,1730.500000,1682.900024,1718.500000,1718.500000,254200
2024-05-16,1728.000000,1752.170044,1721.010010,1739.150024,1739.150024,338600
2024-05-17,1734.030029,1750.510010,1726.079956,1749.170044,1749.170044,274900
2024-05-20,1749.170044,1792.050049,1742.479980,1787.729980,1787.729980,313300
2024-05-21,1773.000000,1779.800049,1758.270020,1772.069946,1772.069946,278500
2024-05-22,1772.800049,1772.800049,1722.359985,1736.780029,1736.780029,341300
2024-05-23,1749.339966,1749.339966,1698.209961,1707.400024,1707.400024,368400
2024-05-24,1682.979980,1715.689941,1671.219971,1693.569946,1693.569946,375400
